Tipo;Descripcion;Habitaciones;Baños;Área;Barrio;UPZ;Valor
Apartamento;Apartamento en venta en El Batán;2;2;91;El Batán;La Alhambra;490000000
Apartamento;Apartamento en venta en Usaquén;2;2;63;Usaquén;Usaquén;380000000
Apartamento;Apartamento en venta en Cedritos;3;2;107;Cedritos;Usaquén;520000000
Apartamento;Apartamento en venta en Usaquén;3;2;94;Usaquén;Usaquén;470000000
Apartamento;Apartamento en venta en Kennedy;3;2;72;Kennedy;Kennedy Central;370000000
Apartamento;Apartamento en venta en Kennedy;3;2;87;Kennedy;Kennedy Central;380000000
Apartamento;Apartamento en venta en Chapinero;3;3;148;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;1300000000
Apartamento;Apartamento en venta en Puente Aranda;3;2;57;Puente Aranda;PUENTE ARANDA: Zona Industrial + Puente Aranda;260000000
Casa;Casa en venta en Niza;4;4;168;Niza;Niza;711000000
Apartamento;Apartamento en venta en Usaquén;1;2;46;Usaquén;Usaquén;450000000
Apartamento;Apartamento en venta en Sotavento;3;2;66;Sotavento;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;340000000
Apartamento;Apartamento en venta en San Patricio;3;2;104;San Patricio;USAQUÉN: Country Club + Santa Bárbara;800000000
Apartamento;Apartamento en venta en Bosa;2;1;56;Bosa;Bosa Central;132000000
Apartamento;Apartamento en venta en Suba;3;4;192;Suba;Suba;1200000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Suba;3;2;115;Suba;Suba;530000000
Casa;Casa en venta en Fontibón;3;3;119;Fontibón;Fontibón;370000000
Apartamento;Apartamento en venta en Modelia;3;3;130;Modelia;Fontibón;620000000
Apartamento;Apartamento en venta en Suba;3;2;87;Suba;Suba;525000000
Apartamento;Apartamento en venta en Santa Barbara;2;2;81;Santa Barbara;USAQUÉN: Country Club + Santa Bárbara;510000000
Apartamento;Apartamento en venta en Chapinero;4;5;163;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;1100000000
Apartamento;Apartamento en venta en Barrios Unidos;3;2;54;Barrios Unidos;Los Andes;230000000
Casa;Casa en venta en Engativa;4;2;156;Engativa;Engativá;395000000
Apartamento;Apartamento en venta en Santa Barbara;3;5;190;Santa Barbara;USAQUÉN: Country Club + Santa Bárbara;860000000
Apartamento;Apartamento en venta en Usaquén;3;2;98;Usaquén;Usaquén;500000000
Casa;Casa en venta en Kennedy;7;3;392;Kennedy;Kennedy Central;800000000
Apartamento;Apartamento en venta en Hayuelos;3;2;58;Hayuelos;Modelia;330000000
Apartamento;Apartamento en venta en Fontibón;3;2;83;Fontibón;Fontibón;535000000
Apartamento;Apartamento en venta en Usaquén;3;3;90;Usaquén;Usaquén;575000000
Apartamento;Apartamento en venta en Villa Alsacia;2;2;55;Villa Alsacia;KENNEDY: Castilla + Bavaria;230000000
Apartamento;Apartamento en venta en Bosa;2;1;44;Bosa;Bosa Central;115000000
Apartamento;Apartamento en venta en Chico Reservado;2;3;112;Chico Reservado;CHAPINERO: Chicó Lago + El Refugio;780000000
Apartamento;Apartamento en venta en La Calleja;1;2;70;La Calleja;USAQUÉN: Country Club + Santa Bárbara;474000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;4;216;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;1200000000
Casa;Casa en venta en Puente Aranda;11;6;320;Puente Aranda;PUENTE ARANDA: Zona Industrial + Puente Aranda;720000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125500000
Apartamento;Apartamento en venta en Cedritos;3;2;81;Cedritos;Usaquén;397000000
Apartamento;Apartamento en venta en Suba;3;2;60;Suba;Suba;330000000
Apartamento;Apartamento en venta en Santa Paula;2;3;85;Santa Paula;USAQUÉN: Country Club + Santa Bárbara;519000000
Apartamento;Apartamento en venta en Fontibón;3;2;52;Fontibón;Fontibón;215000000
Apartamento;Apartamento en venta en Puente Aranda;3;2;59;Puente Aranda;PUENTE ARANDA: Zona Industrial + Puente Aranda;263000000
Apartamento;Apartamento en venta en Cedritos;3;2;73;Cedritos;Usaquén;375000000
Casa;Casa en venta en Bosa;2;1;40;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Tintala;3;1;47;Tintala;Tintala;146500000
Casa;Casa en venta en Kennedy;2;1;56;Kennedy;Kennedy Central;160000000
Casa;Casa en venta en Kennedy;7;4;164;Kennedy;Kennedy Central;380000000
Apartamento;Apartamento en venta en Bosa;2;1;44;Bosa;Bosa Central;120000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;110533500
Apartamento;Apartamento en venta en Usaquén;1;1;35;Usaquén;Usaquén;205000000
Apartamento;Apartamento en venta en Usaquén;2;2;76;Usaquén;Usaquén;328000000
Apartamento;Apartamento en venta en Cedritos;3;3;81;Cedritos;Usaquén;450000000
Apartamento;Apartamento en venta en Cedritos;1;2;52;Cedritos;Usaquén;428000000
Apartamento;Apartamento en venta en Teusaquillo;1;1;34;Teusaquillo;Teusaquillo;218000000
Apartamento;Apartamento en venta en Kennedy;3;1;45;Kennedy;Kennedy Central;146000000
Casa;Casa en venta en Suba;2;1;50;Suba;Suba;139000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;132000000
Apartamento;Apartamento en venta en Los Mártires;2;1;40;Los Mártires;La Sabana;199000000
Apartamento;Apartamento en venta en Puente Largo;3;3;103;Puente Largo;La Alhambra;500000000
Apartamento;Apartamento en venta en El Batán;2;2;91;El Batán;La Alhambra;490000000
Apartamento;Apartamento en venta en Chapinero;3;5;249;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;3960000000
Casa;Casa en venta en Engativa;3;2;120;Engativa;Engativá;250000000
Apartamento;Apartamento en venta en Usaquén;2;2;63;Usaquén;Usaquén;380000000
Casa;Casa en venta en Modelia;4;3;166243;Modelia;Fontibón;850000000
Apartamento;Apartamento en venta en Usaquén;3;2;65;Usaquén;Usaquén;265000000
Apartamento;Apartamento en venta en Puente Aranda;3;2;57;Puente Aranda;PUENTE ARANDA: Zona Industrial + Puente Aranda;260000000
Apartamento;Apartamento en venta en Chapinero;3;3;148;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;1300000000
Apartamento;Apartamento en venta en Kennedy;3;2;87;Kennedy;Kennedy Central;380000000
Apartamento;Apartamento en venta en Cedritos;3;2;107;Cedritos;Usaquén;520000000
Apartamento;Apartamento en venta en Usaquén;1;2;46;Usaquén;Usaquén;450000000
Apartamento;Apartamento en venta en Usaquén;3;2;94;Usaquén;Usaquén;470000000
Apartamento;Apartamento en venta en Kennedy;3;2;72;Kennedy;Kennedy Central;370000000
Casa;Casa en venta en Niza;4;4;168;Niza;Niza;711000000
Apartamento;Apartamento en venta en Sotavento;3;2;66;Sotavento;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;340000000
Apartamento;Apartamento en venta en San Patricio;3;2;104;San Patricio;USAQUÉN: Country Club + Santa Bárbara;800000000
Apartamento;Apartamento en venta en Bosa;2;1;56;Bosa;Bosa Central;132000000
Apartamento;Apartamento en venta en Suba;3;4;192;Suba;Suba;1200000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Suba;3;2;115;Suba;Suba;530000000
Casa;Casa en venta en Ciudad Bolívar;3;1;65;Ciudad Bolívar;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;205000000
Apartamento;Apartamento en venta en El Plan;3;2;77;El Plan;El Rincón;445000000
Apartamento;Apartamento en venta en Las Nieves;1;1;42;Las Nieves;SANTA FE: Las Nieves + Sagrado Corazón;380000000
Casa;Casa en venta en Barrios Unidos;5;6;295;Barrios Unidos;Los Andes;889698927
Apartamento;Apartamento en venta en Fontibón;3;2;58;Fontibón;Fontibón;270000000
Apartamento;Apartamento en venta en Usaquén;3;2;90;Usaquén;Usaquén;360000000
Apartamento;Apartamento en venta en Colina Campestre;3;2;82;Colina Campestre;Niza;450000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;79;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;298000000
Apartamento;Apartamento en venta en Kennedy;3;2;85;Kennedy;Kennedy Central;260000000
Apartamento;Apartamento en venta en Bosa;2;1;36;Bosa;Bosa Central;98000000
Apartamento;Apartamento en venta en Kennedy;3;2;53;Kennedy;Kennedy Central;187000000
Apartamento;Apartamento en venta en Bosa;3;1;49;Bosa;Bosa Central;134000000
Apartamento;Apartamento en venta en Bosa;3;1;42;Bosa;Bosa Central;117000000
Apartamento;Apartamento en venta en Kennedy;2;1;39;Kennedy;Kennedy Central;200000000
Apartamento;Apartamento en venta en Cedritos;1;2;43;Cedritos;Usaquén;285000000
Apartamento;Apartamento en venta en San Antonio Norte;3;2;62;San Antonio Norte;Engativá;215000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;71;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;244000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;68;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;262000000
Apartamento;Apartamento en venta en Usaquén;3;3;117;Usaquén;Usaquén;500000000
Apartamento;Apartamento en venta en Usaquén;3;3;115;Usaquén;Usaquén;468000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;66;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;290000000
Apartamento;Apartamento en venta en Barrancas;3;2;77;Barrancas;San Cristóbal Norte;330000000
Casa;Casa en venta en Kennedy;2;1;43;Kennedy;Kennedy Central;116000000
Apartamento;Apartamento en venta en Gran Granada;3;2;65;Gran Granada;Garcés Navas;297000000
Apartamento;Apartamento en venta en Engativa;3;2;62;Engativa;Engativá;242000000
Apartamento;Apartamento en venta en Cedritos;2;2;69;Cedritos;Usaquén;327000000
Apartamento;Apartamento en venta en Usaquén;3;2;61;Usaquén;Usaquén;257000000
Apartamento;Apartamento en venta en Usaquén;2;2;81;Usaquén;Usaquén;465000000
Apartamento;Apartamento en venta en Barrancas;3;3;76;Barrancas;San Cristóbal Norte;337000000
Apartamento;Apartamento en venta en Santa Barbara;1;2;55;Santa Barbara;USAQUÉN: Country Club + Santa Bárbara;398422000
Apartamento;Apartamento en venta en Las Cruces;2;1;45;Las Cruces;Las Cruces;163000000
Apartamento;Apartamento en venta en Usaquén;3;3;66;Usaquén;Usaquén;257000000
Apartamento;Apartamento en venta en Santa Barbara;2;3;67;Santa Barbara;USAQUÉN: Country Club + Santa Bárbara;477000000
Apartamento;Apartamento en venta en Engativa;3;2;70;Engativa;Engativá;298500000
Casa;Casa en venta en Kennedy;2;1;50;Kennedy;Kennedy Central;131000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;38;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;167000000
Apartamento;Apartamento en venta en Rafael Uribe Uribe;2;2;63;Rafael Uribe Uribe;Los Alcázares;380000000
Apartamento;Apartamento en venta en Bosa;2;1;40;Bosa;Bosa Central;110000000
Apartamento;Apartamento en venta en Kennedy;3;2;71;Kennedy;Kennedy Central;355000000
Apartamento;Apartamento en venta en Engativa;2;1;51;Engativa;Engativá;160000000
Casa;Casa en venta en Villa Alsacia;3;2;63;Villa Alsacia;KENNEDY: Castilla + Bavaria;222000000
Apartamento;Apartamento en venta en Rafael Uribe Uribe;2;1;53;Rafael Uribe Uribe;Los Alcázares;180000000
Apartamento;Apartamento en venta en Chapinero;1;2;50;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;407000000
Apartamento;Apartamento en venta en San Diego;2;1;42;San Diego;SANTA FE: Las Nieves + Sagrado Corazón;154000000
Apartamento;Apartamento en venta en Kennedy;3;2;87;Kennedy;Kennedy Central;357000000
Apartamento;Apartamento en venta en Tintala;3;1;47;Tintala;Tintala;152000000
Apartamento;Apartamento en venta en Tintala;2;1;45;Tintala;Tintala;187000000
Apartamento;Apartamento en venta en San Diego;2;1;36;San Diego;SANTA FE: Las Nieves + Sagrado Corazón;105000000
Apartamento;Apartamento en venta en Engativa;3;1;52;Engativa;Engativá;154000000
Apartamento;Apartamento en venta en La Candelaria;3;1;47;La Candelaria;La Candelaria;124000000
Apartamento;Apartamento en venta en Kennedy;3;2;55;Kennedy;Kennedy Central;145660000
Apartamento;Apartamento en venta en Kennedy;3;2;53;Kennedy;Kennedy Central;152000000
Apartamento;Apartamento en venta en Villemar;3;2;59;Villemar;Fontibón;245000000
Apartamento;Apartamento en venta en Usme;2;1;38;Usme;USME: Alfonso López + Ciudad Usme;82000000
Apartamento;Apartamento en venta en Cantagallo;2;2;60;Cantagallo;Britalia;396000000
Apartamento;Apartamento en venta en Bosa;2;1;44;Bosa;Bosa Central;132000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;45;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;170000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;1;52;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;250000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;76;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;340000000
Apartamento;Apartamento en venta en Fontibón;3;2;109;Fontibón;Fontibón;490000000
Apartamento;Apartamento en venta en Santa Fe;3;2;80;Santa Fe;SANTA FE: Las Nieves + Sagrado Corazón;328000000
Casa;Casa en venta en Zona Noroccidental;4;2;73;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;199000000
Apartamento;Apartamento en venta en Bosa;2;1;46;Bosa;Bosa Central;120000000
Casa;Casa en venta en Bosa;2;1;37;Bosa;Bosa Central;121000000
Apartamento;Apartamento en venta en Bosa;2;1;45;Bosa;Bosa Central;110000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;100;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;558000000
Apartamento;Apartamento en venta en Fontibón;2;1;52;Fontibón;Fontibón;150000000
Apartamento;Apartamento en venta en Cedritos;3;2;72;Cedritos;Usaquén;330000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;2;55;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;191070000
Casa;Casa en venta en Zona Noroccidental;4;2;73;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;230000000
Apartamento;Apartamento en venta en Antonio Nariño;2;1;39;Antonio Nariño;Restrepo;180000000
Casa;Casa en venta en Ciudad Bolívar;4;2;86;Ciudad Bolívar;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;365000000
Apartamento;Apartamento en venta en Kennedy;3;1;48;Kennedy;Kennedy Central;133000000
Apartamento;Apartamento en venta en Kennedy;3;1;48;Kennedy;Kennedy Central;136620000
Apartamento;Apartamento en venta en Fontibón;3;2;48;Fontibón;Fontibón;171000000
Apartamento;Apartamento en venta en Bosa;2;1;44;Bosa;Bosa Central;118500000
Apartamento;Apartamento en venta en Ciudad Bolívar;3;2;50;Ciudad Bolívar;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;186000000
Apartamento;Apartamento en venta en Bosa;3;1;42;Bosa;Bosa Central;116000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;91;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;500000000
Apartamento;Apartamento en venta en Bosa;2;1;36;Bosa;Bosa Central;92500000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;54;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;188000000
Apartamento;Apartamento en venta en Bosa;2;1;53;Bosa;Bosa Central;146000000
Apartamento;Apartamento en venta en Madelena;3;2;53;Madelena;Arborizadora;200000000
Apartamento;Apartamento en venta en Ciudad Bolívar;3;2;59;Ciudad Bolívar;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;172000000
Apartamento;Apartamento en venta en Ciudad Bolívar;3;2;55;Ciudad Bolívar;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;168000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;129500000
Apartamento;Apartamento en venta en La Estancia;2;1;47;La Estancia;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;159000000
Apartamento;Apartamento en venta en El Batán;3;3;103;El Batán;La Alhambra;418000000
Apartamento;Apartamento en venta en Teusaquillo;4;3;96;Teusaquillo;Teusaquillo;423000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;126000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;94;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;448000000
Apartamento;Apartamento en venta en La Candelaria;3;1;57;La Candelaria;La Candelaria;162000000
Apartamento;Apartamento en venta en Rafael Uribe Uribe;3;1;54;Rafael Uribe Uribe;Los Alcázares;145000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;133000000
Apartamento;Apartamento en venta en Zona Noroccidental;1;1;33;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;152000000
Apartamento;Apartamento en venta en Kennedy;3;1;48;Kennedy;Kennedy Central;135000000
Casa;Casa en venta en Tintala;2;1;54;Tintala;Tintala;167000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;59;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;230000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;127500000
Apartamento;Apartamento en venta en Puente Largo;2;2;81;Puente Largo;La Alhambra;408000000
Casa;Casa en venta en Zona Noroccidental;3;2;82;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;290000000
Apartamento;Apartamento en venta en Fontibón;3;2;52;Fontibón;Fontibón;266000000
Apartamento;Apartamento en venta en Zona Noroccidental;1;2;49;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;278000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;47;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;143500000
Apartamento;Apartamento en venta en Zona Noroccidental;3;1;52;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;145530000
Casa;Casa en venta en Tintala;3;2;59;Tintala;Tintala;159000000
Apartamento;Apartamento en venta en Engativa;3;1;50;Engativa;Engativá;186000000
Apartamento;Apartamento en venta en Kennedy;2;1;36;Kennedy;Kennedy Central;109000000
Apartamento;Apartamento en venta en Castilla;3;1;53;Castilla;KENNEDY: Castilla + Bavaria;177000000
Apartamento;Apartamento en venta en Cedritos;1;2;51;Cedritos;Usaquén;340000000
Apartamento;Apartamento en venta en Kennedy;3;2;55;Kennedy;Kennedy Central;205000000
Apartamento;Apartamento en venta en Kennedy;3;2;61;Kennedy;Kennedy Central;200000000
Apartamento;Apartamento en venta en Bosa;2;1;40;Bosa;Bosa Central;142000000
Apartamento;Apartamento en venta en La Candelaria;3;1;53;La Candelaria;La Candelaria;180000000
Apartamento;Apartamento en venta en Cedritos;3;2;82;Cedritos;Usaquén;397000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;54;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;153000000
Casa;Casa en venta en Kennedy;3;2;86;Kennedy;Kennedy Central;275000000
Casa;Casa en venta en Kennedy;2;1;44;Kennedy;Kennedy Central;118000000
Apartamento;Apartamento en venta en Pasadena ;1;2;53;Pasadena ;;320000000
Apartamento;Apartamento en venta en Castilla;3;2;52;Castilla;KENNEDY: Castilla + Bavaria;189000000
Apartamento;Apartamento en venta en Chapinero;3;2;77;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;480700000
Apartamento;Apartamento en venta en Puente Largo;2;2;80;Puente Largo;La Alhambra;445000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;2;68;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;292000000
Apartamento;Apartamento en venta en Cedritos;3;3;81;Cedritos;Usaquén;450000000
Apartamento;Apartamento en venta en Kennedy;3;2;62;Kennedy;Kennedy Central;240600000
Apartamento;Apartamento en venta en San Patricio;2;2;68;San Patricio;USAQUÉN: Country Club + Santa Bárbara;380000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;133000000
Apartamento;Apartamento en venta en Zona Noroccidental;1;1;33;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;152000000
Apartamento;Apartamento en venta en Kennedy;3;2;53;Kennedy;Kennedy Central;151500000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;88;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;500000000
Apartamento;Apartamento en venta en Fontibón;3;2;75;Fontibón;Fontibón;327000000
Apartamento;Apartamento en venta en Engativa;2;1;42;Engativa;Engativá;138000000
